,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20
2396,-1.2515599912650015,2.730654720148264,1.1506736860283315,1.8626735599720199,3.4242374596286163,-2.155156941366897,-3.5360600158576783,-0.8474041649045192,-0.12860330524019242,-0.9037458372050586,1.4452493002067526,0.346958527358978,2.7834889240785605,-0.24225793724958877,0.19596625881104793,-2.517701500199961,2.978091107839693,3.041019306550999,-0.7962123257214005,-2.871010570447715,1.8621868971658535,3.1477186488822793,1.6286464854173404,2.1109984931847148,0.35898823802485563
3295,-0.15385749815011784,0.4271399950922712,0.32345055955377566,0.4368264280346044,0.04466458625608421,0.2749907973999029,-1.0070585818995244,-0.6440248680390412,1.2290801826834439,0.6181419397985236,0.8474610735252643,0.7099479934973176,-0.6811927109056036,2.2205427342245883,0.023297739458589966,1.2633679161801257,-0.20289798325967465,-0.4695404215523956,0.7995909329493812,0.8894626403210494,1.6622356836358527,0.6869828359060877,0.4352587256811674,0.8969735184626034,0.6706010359071745
1953,0.5621884143538579,-0.22127934982509803,-0.3147633341812441,-0.11816955874660588,0.1780350899253021,0.46649725885139576,0.38683164566987766,0.3431485114498883,-0.7732743523148754,-0.0973358781986876,0.5222348322291545,-0.3240604377045941,-1.0955808420017257,0.15034186393078242,1.0643937875247236,2.559037328436514,1.6543497965133678,1.9616828876449572,1.2164943423493764,0.3011599687664602,-0.33747372057455177,-1.050236358094206,-1.0762998703166187,-0.9982161033946579,-0.5357859024689186
2644,-0.958387184955073,-0.25794392172052016,0.2627506325858855,-0.042269688297211866,-1.0613252507448911,-1.0106167471056426,-0.7794701212233102,0.6090193444751723,0.8875230651239044,-0.4182355809583862,0.4216441720441395,1.5888400277746237,-0.417946644090528,0.2750256994081078,-0.08687208668418367,0.28960507317451767,-0.706501622277377,1.1425245694283517,-0.08553321366535135,1.0016454361135925,-0.21497125813228246,-1.006593185875852,1.1701322120789397,-0.3694765174349147,0.9223968990441179
3629,0.37902341166916564,-0.6526263374069528,-1.0488007988230175,-0.44325525834130214,0.017819796105096274,0.035934018897205745,0.9975920960237489,-0.9872436946528736,-0.15850132705829426,3.9347843799384172,-0.230910515918526,2.073593811060973,1.0965780427856222,0.4939767864265633,1.0358827395709966,0.6303231296318622,-1.0796182663666103,0.3982192564883255,-1.3107593845657406,-1.4171980218010207,0.8724345357094014,-0.25403683690772894,-1.2297040321437445,-1.0597516500089252,-0.2478185794981953
2578,1.6836187693543576,-0.802343892965082,-0.1478183264432043,-0.7989025818062707,-1.1818164620295293,0.6513203001879694,0.4733520498205954,0.8962521073829306,0.3767466663521646,-0.1291664808769118,0.5108675039249262,0.08556898029926277,0.4409608608828256,0.1448564991344754,0.42513542033844315,0.4360543366530352,-0.16906968562971517,-0.4261889116971271,-0.40699418750210375,-0.05732299522741035,0.158088199254048,0.911170486009848,-0.2311910389131872,-0.14697616472194802,-0.7766874451970548
3648,-0.4681776343092435,0.5915624727460469,0.9280289335173586,0.8283875379258065,0.010138772333569723,0.19026475046595728,-0.688323222333877,0.4182600997801034,0.9304577832459918,-1.6017187702660889,0.662675521329611,-0.32689961008474255,0.9067742477637523,0.37187959147082184,-0.13832628468689231,-0.31021112513317317,-0.26193363886594895,0.21589627210907983,-0.7166467046394973,-0.3228562889356032,-0.23200283328483864,0.6269630154540203,0.25825609510904746,-0.05685272805235212,-0.606748303607548
2496,-0.6539386803490228,-1.3968230674797013,-1.219351157456816,-1.3016568079869015,-1.2299198432249379,-1.1859831158685468,0.5864159873451292,2.1798774943214343,-0.8750610765564075,1.0240514119504796,0.23963689604809854,0.34915353834850077,-0.9001376155809998,0.2998662279274918,-0.4849578349831647,-0.05570929841092686,-0.5771416471075329,0.023015572037271604,0.8104971931207074,0.8514943505432904,0.6050036677452332,0.641500596688853,1.1485612878190181,0.975703155900023,0.7087207871501123
2952,-0.8010945883916022,-0.7593882588199888,-1.3787671210079455,-0.7424333884622146,0.162828214579653,-0.7899688571897575,1.9619306527605107,-0.9540958554349106,-1.7942006360159224,0.9696587719878251,-0.9207530850290626,0.71829710740562,-1.1314941979045514,-0.5839297866267027,-0.5506329993796717,-1.220661674421275,-0.8213228521859988,1.156289850121814,1.2210810751959134,0.8718733202598693,0.7595838884664257,0.21701147749226926,-0.4373364992631602,-1.7008799872335256,-1.5942062326386754
672,-0.5046485596672919,-0.41604043219183856,-0.004258020855432172,-0.4793629637007226,-0.450800240056664,-0.04174247415570897,0.4291551992341283,-0.028520179064628417,-0.13999700733800213,0.1526581945235521,-0.6060135753626441,-0.49023355968428645,-0.6197187842645231,0.4360410676092529,-0.05261938581536138,-0.16860957421140915,-1.046584403441506,0.8450329039085994,1.353585813551407,0.6190882166728238,0.10974315527436412,-0.035285956444757634,1.177322783785342,0.3957802349941243,0.055054533712411306
2528,-1.0193161180948427,-0.7627655365812865,-1.0811344361114523,-0.6561394631939971,-0.452507134228113,-1.102030619339043,1.120308114944743,0.07923813787216173,-0.8979974768740979,0.19241220422758615,-1.3105648683932065,-0.41911058844641536,-2.284913658618968,0.8031378111565788,0.4339576434261946,-0.6162100114941035,-0.8985897023043464,-1.388616903863334,-0.49859582217016996,-0.9839622020437732,-0.9656598714929213,0.8414944140058497,-0.3290111189740733,0.45365871955042353,2.2059409283580638
91,1.0016948617291979,1.0094958988008345,0.615554294625159,0.9179005174849284,0.9666977832339557,1.3804434746211958,-0.5100525352341362,-1.058049650082478,1.0867655752885719,-1.9169058077160277,0.1642056837403636,-1.4526575791288914,1.1549507917349136,0.7727631969492273,1.548595611867658,0.7814415839864358,0.2991420586241549,0.19749635379983557,-0.665841048030077,-0.37106975129496134,-1.0160426136492773,0.8781156271487516,0.4910146809415497,0.7116430190957175,-1.001213462942709
1109,-0.9513982359007814,-0.2021429412300828,0.2699065780772421,-0.04083468819162803,-0.9042909869714773,-0.8662226015001053,-0.45985527367477225,0.39274858163662213,0.9270789561711442,-0.011360322904086452,0.25223573618812395,0.5384984575212522,0.011139456133142414,0.5569033698677347,-0.7908230554166475,-0.6575236537907141,-0.4877559712930196,0.12091204009740228,-0.32539168216469677,-0.4091281871100125,-0.785348141232971,-0.9421403688017509,-0.5304186599756779,-0.06360907080862635,-0.3546145231104978
2186,-0.5063979133765,-0.7641256421581878,-1.101817704213798,-0.7445664967272716,-0.20570575425616752,-0.5354758086248361,1.2277476215772878,-0.23280385081622448,-0.8202722699977086,0.5230016968056501,-1.1186644088641335,0.18565532196877266,-1.1045957471499899,1.514883711890928,-0.6485089370824395,-0.23876651774203367,0.6958787618734062,-0.5875722491471377,1.7066302336095631,-1.2801201819441024,-1.4838589090930134,2.277412671433112,0.39159005613427045,1.5890870551211664,3.639505596531381
591,-1.0115465069288931,-0.5076407674017578,0.23941832452998246,-0.6989567636416877,-1.0319977054354295,-1.294530890421756,-0.665618730356986,0.13295065355775626,-0.3829023791123866,-0.26205243718492177,-0.5105505632577868,-1.4052942114532194,-0.3194494179712293,-2.5672574739298013,-1.0730211295106225,-2.832379144714223,-1.3354191339981478,-1.1348632368001337,0.04123042641764488,-0.23715474252847507,1.008800059894448,-0.0343793743804775,-0.03971170811941828,0.9151430671759054,0.6498433425305421
3592,-0.14706448740487776,-0.06709275693478518,-0.03133234227782247,-0.13465266806750126,-0.29198149601309886,0.3122483378525901,-0.2488677161537842,-0.676336340641705,0.3501462561704031,0.07035756236861376,0.28692290757597483,0.8253733910530322,0.31789548627089803,0.3588629594930721,0.5027986458444758,0.23990265918873394,0.076994292595971,-0.18972737536302042,0.4159539787360472,0.02511074855539707,-0.8288265444261337,0.25493754772754845,0.396250580015847,-0.46211823633591975,-0.5526831558824641
3446,-0.9056477268080823,-0.5788340508896197,-0.9095273032267032,-0.51372539866146,-0.21424022511341642,-0.6832272082961232,1.223300656295428,-0.5768330342596625,-0.7121474495319031,1.4422375869514266,-1.615562927658476,-0.2741236012615242,-1.2583634099204568,-0.40868940331654174,-0.6517427336604843,-0.46664761342895683,0.10616012850216386,-0.2692675393385567,-0.7641443299992933,-0.37997147071043974,-0.5004543637387273,0.1286128296777182,0.4386547347659959,0.1526602011309499,1.1380227285027866
3358,-0.9821669276067136,-0.2915199868128003,-0.21446126515230526,-0.3015780857548758,-0.8969978936934648,-0.9998847106777236,-0.9190478769012151,-0.19512439757259611,0.05264123109480282,0.5490966559545618,-0.9563742311699417,-0.27381280480715486,-1.0002844199725023,0.877601921815285,-1.1591073118258963,-1.278854665257819,-1.8442496444380727,-1.2836742850076472,-0.42691230612029024,0.1738749483952896,-0.19818400920041424,-0.078380550758228,1.3672770610766154,1.453343236866991,1.4472059074929786
888,-0.7857695169404001,-1.3312849143465795,-1.6505684841086503,-1.218930991089325,-0.9021961623065179,-1.2091010208614446,0.8067572359239447,1.867348525879256,-1.4901272755687047,0.05097151517023637,-0.48361921380008893,-0.23675416625101553,-1.987792028687911,-1.836786217950252,-1.406796910784957,-0.4553524494356394,-0.2788763756539726,0.44787616376257483,0.00492054675009986,0.19116631106481685,0.34942581544013884,-0.9379012021809197,-0.855244656207655,0.20891731398984076,1.8753701434782895
3143,2.435144999267323,0.0932055319891033,0.3396782125113055,0.2516338468410139,-0.26986945788295186,1.321285622181236,-0.16972370276712165,-0.4209136019357978,1.1074350515180502,-0.2997030570790518,0.6632271445891266,-0.02300668445414183,1.0860807446037568,1.0560175870343085,0.20078519977591286,0.11432427803539515,1.1734997091641812,0.09631756360718519,0.9551586485583253,-0.44658707633371586,-0.5725261154573684,-0.13747163924838332,-1.2171110215746366,0.1459600473737356,-0.6617569958148016
2268,-1.302796285671683,-0.7750362909662273,-0.5164556082162804,-0.7582959571969117,-0.8025756115727903,-1.8080044861067532,0.6640696998842003,0.32939333199268406,-0.4456569746421057,0.4183308165011825,-0.13357655881808128,0.2229645743609169,-0.5709250587706752,1.0707474240935877,-0.8306778986264479,-0.45725734005626895,-0.4518005507852949,-0.41288091122214143,-1.3266744144476905,-0.22345205360102174,1.1171930567073443,-0.16477576654760845,-0.6782717013944922,-0.6939702444388687,-1.0630095144298024
1576,0.1722579237085211,-0.7081364900325928,-0.7612948540472088,-0.6549371658082377,-0.7717739303879858,-0.30739901550820214,-0.18806789885511627,-0.1504275379277017,-1.1046705237864043,-0.26572307208734824,-1.9551119279109195,-1.1412792417895048,-1.2630663332700476,-1.9176451050418395,-2.8251877103575826,-1.0766795047436155,-1.2332422281314785,-2.1999387993774704,-2.7223501198030613,-1.7646237268991423,-1.7787262119497305,-0.9311251731981093,0.9584922568454712,0.5252429387089305,0.8632223251118867
2409,2.9588645956757946,2.1133686573943287,1.771490600477084,1.807561799160273,2.251290819447574,2.2281981899327388,-1.6642589692720582,-0.5211516003163362,0.6476509134224595,0.1730565061395177,0.5077714483430895,-1.305693213480198,1.2183385803025528,-0.8527127216560829,1.924556608384396,0.09055989389123419,2.585260502139286,-0.0710444913683714,2.450686873931162,-1.4103180088622191,0.43162090772456596,-1.9068083687839132,0.38426690675445585,-1.1630839546170368,1.0169331617143371
1714,0.2732879041899074,-0.7466409409612962,-1.325562263989997,-0.6482275707199672,-0.09832659365221523,0.19773342618994183,1.8686958469234265,-0.6419090676798478,-1.6341102569942862,2.146615789732598,-0.9034958243652436,-0.8198241986236269,-0.7667753899062363,-0.11579521537781959,-0.9688721824000142,-0.9313725492456136,-1.0474097423480755,-0.5440038005599759,-1.3652535249437732,-1.5354122155982002,-0.6207077710610663,-0.37987643954488287,0.1217736713695499,0.575762788123773,0.9699921089574957
213,-0.9967587063413246,-0.33346165960365703,-0.7014612780133053,-0.17859469832767688,-0.030593929485124637,-0.6724433165531,1.2387001565796096,-1.2466674364966435,0.4645414381548612,0.9527991199218061,-1.7480857740357165,2.098540300571857,-1.2113181725036246,0.5012935166562759,0.4188954141666621,-0.12072343288176457,0.5355174303014872,-0.7733185405274028,0.6225912516059993,0.3889822278955821,-1.3585348305469906,0.7081482772902374,-0.8997215542867397,-0.6658396054117642,1.2801643064168196
778,0.16772394019896075,1.6952661372010782,1.2629385603199097,1.555389618443891,1.7332484384124622,1.1624045237808855,-1.155514585108138,-0.6581770063683829,1.1913666462032082,-0.8480241562578655,0.9845086368798275,-2.1136808687022084,1.567414670299101,-1.1972264205118353,0.2325919383891904,-0.5807243190824427,0.9087728577359971,-0.551753818370495,0.20007974067387677,0.6612481743698992,0.622102657688952,1.5188914139029284,-0.3440622388302825,0.7125540552982841,-1.049122916034809
2653,-0.9973250783324389,0.21790030166793947,0.13908330870224117,-0.05987752743059183,0.8149393741723008,-0.5221817168710424,-0.42833691714480326,-0.5009477392524105,-0.08649346819779707,-0.17184836226443512,0.2235957114367741,0.5746930877804299,0.7765753443592894,-1.0507348288782203,-0.9339681889881614,-1.0088729153515497,1.1446860783352255,0.3472770903867452,-1.020306141770049,-2.5584839088876232,-0.9575275226274484,1.0270441064667257,0.7798184405107266,0.6484731526830413,-0.22183793793621015
1448,-0.9065453782370134,-0.19609099497399957,-0.10972765527213581,-0.19732726727354163,0.00431981493090016,-0.36371590150997896,0.00321888022228773,-0.26910619287401305,0.1529192718972375,-0.040212352405857896,-0.23536827125938709,-0.47828686871738,0.0006826056718200591,-0.09640911632645811,0.5015560792123981,0.7941434757460557,0.08072086308788672,-0.8896064854339422,-0.3141845990713802,0.246183378034365,-0.21089352896107696,-0.45552051079433264,-0.18083754228699253,0.11071490507296694,-0.7799293003966326
2290,-1.0795030142557933,0.5021375420856089,0.27107291058760324,0.12019559392686156,0.3726210254706144,-1.0217152948869193,-1.4067654409091963,-1.1694557550154792,-1.1213928257942856,-1.6675768617126268,-1.2673962559309517,-1.5667779426374413,0.6676359380395146,1.6502198621172646,1.5641879230716582,0.06504105207732519,-1.5108878608345009,-2.0790438746561466,-1.7674132081920118,-0.41016776145832495,1.6179022297959798,1.514191073167619,1.008148017867353,0.00016721976014345792,0.6938534012406161
800,-0.9277131206473994,-1.1590952347195274,-0.8797969246074925,-1.1509430131139609,-0.9004116820363669,-1.1668824874472377,1.0963696158966,1.4667752506003116,-1.215605208075872,0.44038111441038824,-0.1604562450935869,0.6505706099626595,-0.8528022772393677,0.7555768742861778,-0.1809707147121063,-0.41516314756350003,-0.5736943373458467,-0.3463773512599419,0.16992013077346452,-0.46347312396227336,-0.39443121827063976,0.36494089340427327,-0.010877354241450967,0.17876870468003525,0.6568764487775596
3053,0.17709299945763016,-0.026464887715732056,0.5076577631149863,0.2526034415069489,-0.6834809500647971,0.19780428672975675,-1.1320985786861495,1.173237648082472,1.074225735027772,0.6466154778381398,0.931727596359484,0.7408772596021211,0.18965853617726144,1.5598924841778623,0.14340108335556448,0.5787266179220728,0.3251393457646231,0.5094531693433778,0.7793749519967851,0.740146414431266,0.7099917893136419,-1.019255053437317,-0.6402139708750864,-0.5997633171284327,1.4638756279825114
2132,-0.29736599062045294,2.183719569804633,1.3633644564866494,1.873028831004206,3.2344618622028425,0.5940973306584378,-1.784067023703403,0.20381363910187994,2.314177734293785,-2.380413027682948,1.1790631172995079,-1.146001371223411,-0.36617207573490396,-0.40754644645426136,0.8324125837072224,-2.021847064724607,0.467269911168127,-1.6997022413137837,-1.8025870304349576,-0.1113361392203426,-2.50594675052664,-0.3997269055279366,-0.7868799325069087,0.9123025890889003,-0.689490586229047
2573,-0.046460358063630594,-0.040515952640501035,-0.6647129525342638,-0.3675493068250952,0.7264912216517041,-0.05883836602609692,-0.5392415486503399,-1.5295748621206897,-1.5132342448593197,-0.838990315609364,-1.3123413567633246,-0.9602732222463523,-1.0894979984853423,0.5198324497922319,0.17003865107935964,1.9705843730271526,1.2955584873560635,1.1290053951229215,1.1258043985074462,1.172118575529517,0.24061215506892455,0.4096061803755514,1.2363699197323077,0.3872042109633625,-0.3733081212509585
1567,0.6781168354031797,-0.47630281686533327,-0.5612679387294286,-0.25534781208309365,-0.23503329956562907,0.6199203965434091,0.9054171330492007,-0.7702615050624466,0.6317217998981637,0.9402248886287907,-0.6064006217924707,1.125629680488,0.1921330130651256,0.9262026877852956,-0.22193452391463672,1.8944818498134752,0.30841040005581155,-0.1135821893024787,-0.1035490016291144,0.25959727681510214,0.11891985931096077,0.014013313553559531,0.4381024184127378,-0.03307850794595439,-0.5968901462941414
2812,-0.5795475099404516,-0.22734765812327792,-0.15110687345868237,-0.6001356752895898,0.007888775471206417,-0.9807745167128522,-1.2465768781615822,0.16417247377491118,-0.9095101147148482,-1.1403448083597796,-0.6009345108611149,0.2489166960109252,1.2998068184388962,3.3786194407388837,1.3735746619316824,0.4748391855503714,-2.32307959963658,-1.8326110833944402,-0.891009863638191,0.561112489386679,0.2812348565911069,0.162300227709524,0.2279968834214233,0.60624436623262,1.244879670823407
3550,-0.5176366295699448,0.5595580521337064,0.26568577623172,0.3632535847834544,0.5845862471252373,0.2781600130171922,-0.8387684944667197,-1.3299007774536034,-0.38340063288503945,-1.6225320225020414,-1.0300482361037835,-1.6101477258897898,-1.4270211684910514,-2.4590204312392943,-0.005227200827350612,-0.7587502930412017,-1.030427534485172,-0.7611244699978016,0.7742845789641103,0.41735850910036587,1.0740716475475127,1.0243706653339675,1.139763136443716,1.1044671352447128,1.4689126462373001
1518,-0.6229502403206452,-0.4988109091153628,-0.662051985532926,-0.5964512155590366,-0.3600245045749978,-0.7250507854511142,-0.44695886800167883,-1.2617654978113284,-0.8995730398290765,-1.5578389851769148,-2.1273446177267754,-0.9595760922095781,-1.6635004386970729,-2.5626174747388153,-0.47156018692153534,1.8292658852910713,-1.9973111116567441,-0.717916670900073,-1.3039093335583918,-3.3734172798226507,-1.4240706827234013,-2.3735729408139425,-0.8023262842908654,1.1185941613555672,2.6815077210216645
2184,-0.9079127135091021,-1.1985370702817455,-1.3225211090178497,-1.1265480113190354,-0.7576532604241736,-1.0532730300002677,2.108184427965041,0.8206596687695236,-1.3537032886656974,0.3477409841379126,-0.5763203450752542,0.06739480024055988,-0.3086575003446017,-0.030527788961769112,-0.9579308288126711,-0.5035384016912793,-1.323908937046632,-0.1947451044060179,0.011286856463124955,0.4604883525392681,0.5728926121363682,0.45315972277558186,0.43981101058383176,-0.589730564886297,-0.036096687745518816
3348,-0.9907600589084338,-0.04968709893733122,0.7105171782322472,-0.16820064350885333,-0.7708428972035615,-0.9389114187594565,-0.9972987828289499,0.40771935263647185,0.1771641401034575,-0.1438765771765234,-0.045942673164547705,-0.42649425446755534,-1.7638925569212387,-1.5201296771965536,-1.6246052548824756,-2.112204947999902,-2.1762413629184056,-2.1450868601704705,-1.2759562142759984,-0.6579800250426768,-0.7306485925249093,-1.9635472816415946,0.027583754056339532,0.4256801667168028,0.622946008957183
1343,-0.1609001380884129,-0.43699359253844006,-0.07762552436478157,-0.35560390054077556,-0.67479130701014,0.31112275027254954,0.5091266989679035,-0.023222571220454704,0.944872346545664,-0.6378905984894353,1.0745184795980707,-0.774121147611488,-0.6610722988642579,0.5013947991011101,-0.8768803468864753,1.520436828625216,-0.9556501542503187,0.8870946886391905,-1.076623595740869,-0.5948487444738929,-1.1758081234967281,-0.4001264499438549,0.08638074121141616,-0.35571195587661236,0.409273951419542
273,2.297175467807548,1.2255624769970597,0.7350321367095665,0.9025809217631551,1.0068873823617357,1.622351099761677,-1.2518426628512582,-1.2555278782967418,1.6857950539987865,0.20815571246313955,1.4364749637708933,-0.13447724786848256,2.1826096901594885,-0.031242812116976024,1.389104089998207,0.8846169448039031,0.564556465082168,0.6095880662802663,0.09624192947540011,1.1663968812715293,-0.46771865969723064,0.49400957949824736,-1.0836414961464822,0.4411549060504639,-1.0181210661704914
1812,0.8732945607284145,-0.1859110021187435,-0.5060516696121211,-0.2896326794705562,0.47534502015242774,0.6831933206516475,0.5158551328417016,-0.5066445578982192,0.17121518279752013,-0.43026476476196024,-0.2559379081977305,-0.2720839223159549,-0.5755282761004827,0.4457167891503708,-0.2754372984021129,-0.3451917478960272,-1.1491684578876424,-0.7473952199383929,-0.9790048560678924,-0.29267427979035626,-0.41326500457185755,0.323393554066233,0.06143844313339796,-1.6249897583020914,-2.6752387880565878
71,0.2288912241043905,-1.325890036445107,-1.273084770553549,-1.2149750448523102,-1.194850926611509,-0.5188294973019052,0.8512722869960087,1.217752270332797,-0.17139199741532604,1.7664973185057085,-1.5173363043781116,-0.03245350240689959,0.727422764777868,0.2913558020962855,-0.40245062977954704,1.5540918083999167,0.5916025913313384,0.9442693340917451,0.9076860010293826,0.4605648485927118,0.7546918236102448,0.49624204634011515,0.3277860449304457,0.15975416639214554,0.5969053466220836
720,-0.5554104500000886,-0.6986106367792144,-1.3190012440487364,-0.6862744654112578,-0.022757733516194076,-0.44814541659347407,1.8755047595192644,-0.7493096656159911,-1.3620927551858317,1.3199835120072372,-1.3876921491893697,0.1470166690697926,-0.6359240679542748,-0.43451545158132115,-0.8669256547128064,0.06856193479818652,-0.05871714300361345,-0.5613593795198938,-0.013229165264510796,0.22200520375156144,-0.3824340463140806,0.033335369260698564,0.0032541148950355585,-0.2035814776249811,-0.07159133492388153
1740,-0.8393530748721636,-1.3618695901171163,-1.3023103572452073,-1.2477473445609142,-1.0885579713893894,-1.520334104868386,0.7908472116440619,1.8789835700129844,-0.5484645379563765,0.5328937756717972,-0.17257891054479443,0.9135400665750991,-1.085032108332713,-1.1653858963169295,-1.873310458156234,-1.553439406310719,-1.0570588336981865,0.13700465954651142,0.30647223268679435,0.3742350169392954,-0.0875273771559548,-0.8785514713229867,-1.1209344657371598,-1.8165591237580607,-1.251206543279314
1087,-0.09010258097620669,-1.0136371294104265,-0.6065069450360857,-0.8350878547389659,-1.1269630902470185,-0.061083248065412536,0.7692281506362013,0.756948378516142,0.03909186233524129,0.9484326949141352,0.6902856881971337,0.3506476027349088,0.25330378085587646,1.0899814269479813,0.13284336635962304,1.2804151377391009,-0.43806198320686435,0.621617133663346,-0.31403445984832346,0.28346906334990424,0.06639097939766317,0.8428472502784791,1.838606339185462,1.3381541330004967,0.7843139559610797
394,-0.8691237232213459,-0.21168025232797766,0.7528792001710071,-0.31879808702188195,-0.5653173217412245,-0.8312232845027562,-0.6168832925589539,1.1825988345554146,0.011805534808696906,0.23409248254183984,0.5031608183227593,1.942204389365516,1.1034887110076854,0.16195851477652862,0.014479199302938225,0.8028262724784977,0.936646607391248,0.41504838713578646,-0.4384557391865652,-0.3591308578383083,0.9786534191761604,0.6661484287893671,0.27740079283251756,-0.5279495494279624,0.033374810428086085
583,-1.1538324457173545,-0.26369541509001015,1.202257480101862,-0.399623498374226,-1.264988759838371,-1.3856895136769247,-0.5503608190562693,1.4827723947667957,-0.04495500824859485,0.6880479898077527,0.589769954732491,0.5166254290294574,1.1977842908179612,1.132082788464035,1.5153210621389765,0.1955630826462967,0.8629120377247217,0.07159025417942322,0.13421889750595029,-2.1932924515463426,0.43747259907814423,-0.21424042490116577,0.14733981902316698,-1.1168288538303925,0.09643474129744324
3591,-1.0038136550818646,-1.0688240416498656,-0.7234164732424075,-1.0154712463895186,-1.0267994368223765,-1.0690725389930513,1.423743850383816,0.5831623099740075,-0.8730217340904342,1.1113656237043035,-0.6616192389146042,0.2688153904675597,-0.6968741647657247,-0.02143640306631116,-0.9890122770663032,-0.8057399687122071,-1.1842748695355334,-0.9662763804709753,-0.818654940772602,-0.36975240503882323,-0.46749492788422403,-0.5753606554443821,0.32247776280850643,-0.06424647938989012,0.24073107910050123
2484,1.6362974955768883,0.24680842361379754,1.044493191391942,0.565937653750513,-0.6053517486716002,0.6676630313651938,-1.054363974713645,1.2345673715909398,1.1628987223240357,-0.8927777868934815,1.086276151945529,0.6350620836397065,0.44277089637712436,1.4329790846816193,0.05389447220344148,2.2081484319263267,1.2400620291584623,1.643037842761571,-0.14470967643606011,-1.8630408824248392,-0.6976801170011937,0.007958637196237761,1.4449857081453374,-0.21074034794210553,-0.08111907238040814
3216,1.9786033923676956,0.12553685877427923,-0.023859641216953418,0.14990397449111098,-0.11058519724717468,1.1549290514864747,-0.11231719855870506,-1.009173659676484,1.2070038549630147,-0.7849642830072725,-0.20076668332486472,-0.8757607655983776,-0.4700332260778228,0.4144826543996593,-1.595986139550106,0.7644398747414407,0.8322367301694832,-0.15884397474549924,0.6096429006285964,-0.570316249594921,-1.4505615791514181,-0.6771758609734999,-2.457911823571897,-1.3799339370593893,-2.0235505919308014
500,0.526525637052757,0.23721234867486513,0.5646811540753494,0.2541935767590824,0.24219879355208243,0.7779999401519124,-0.5484767915377826,0.029872859484640666,0.7311940864451921,0.3193680144493428,0.7996099255610313,0.49876550901423067,-0.07110968974169617,0.003197059788193206,0.28170346053556167,0.35847202860113897,-0.08598077264370116,-0.027514818606429264,1.1461435671271922,1.0460313236960797,1.0757049116526283,-0.9761222855045893,-0.4499652566719562,-0.061989025803059934,0.20634770311520878
2507,-0.7336390660248819,0.0537693981551338,0.7043018234279191,0.17375600327311239,-0.36630897856988337,-0.48347046552162415,-0.44197001265809355,1.2956649211682356,0.7620722844432477,-0.8838594624602255,-0.41534064684402583,0.6762903347110891,-0.9015876822867653,-0.4966667164820407,-0.009551893605827165,-0.14681133521839226,-0.24185304681246286,-0.9243784493381051,-0.6116916289416104,-0.8557694840641318,-0.6209428024605883,-0.5755601516984671,1.0016932616398428,0.2933048499027454,1.1096335955238
2741,-0.39766880493840184,-0.4666979017769333,-0.053407924530367724,-0.49821188400649963,-0.7153688366314302,0.18163889569569175,0.2923009260522797,0.3621417915142999,-0.04852238167207811,-0.5210900209857303,0.8149510067624253,0.4234794470670381,-0.11864103630389256,1.8480990247186968,0.11833353787336037,1.4019361480256887,0.05757275832483646,1.0941767430211808,0.42262290643996936,-0.28166895399511055,-0.08420019568133102,-0.11951789622698221,-0.0863784955590498,0.24670009896692216,0.21014175044612102
2499,0.7017323585823255,1.3260149373175045,1.5263518615142029,1.7321273341505279,0.26625048414978875,1.108947609442002,-1.300599974353229,0.04719914873867206,1.006640512895182,-0.48194236150096964,1.441202158674384,-0.5267403183353643,1.6726035856179762,0.8968918393003847,1.610813479064636,1.3880075667081302,0.7342987766032865,-0.2598676616372705,-0.6909121203770402,-0.20899107122635877,1.0092029083788645,0.9410967638150894,1.0735085834875744,0.3048732119564726,0.01989491083584506
3687,0.6161704767203179,-0.9355253812341949,-0.8301619062839071,-0.8494378557948042,-0.8031187142637086,0.19325398282936532,0.8324716321050685,0.5135699334250604,0.13456568626526144,0.2782124776104805,-1.4596911244426298,-0.1016147144235646,-1.094568613908688,0.921551976749307,-0.6428349832590964,-0.12022864924669348,-0.8562102057141392,-1.0956955355414102,0.4020807163776221,0.22428142628311895,-0.3733066777302217,-0.2736674964315603,0.06963386087601432,-0.6712847601086178,-0.6927900581110304
3387,0.9526946896037918,2.5405099010475314,1.6489159879821094,2.327923864474284,2.5496869550565364,1.596536655452154,-1.7096776519436245,-0.5304453133517162,1.7219397494993098,-1.5388202460202347,1.8122342242497238,-1.5784448991465536,1.3588014112807874,-1.3778787759771938,1.0251547097397598,-0.34390612805106235,1.123687720332465,-0.5712419990877214,0.2989517617262631,0.022755047326110268,-0.1848112766118508,-0.24748547117232594,-0.21377544750923705,0.33753558348943496,-0.7265170059144802
1967,1.4211472069697286,-1.0101569063211144,-0.2608637840261085,-1.104945442162003,-1.1917474826634191,0.08437644874806635,-0.004019252224419653,1.9965313622639864,0.6586451591515252,0.38870425956905047,0.5206787294910994,0.14219905929414076,-0.28961529275935444,0.49116983295839495,-0.8313562869108734,-0.3548036980519119,-0.9309972950719131,-0.2395395896828057,-1.187080191817979,-0.525863129701242,-0.08503727634045388,0.5867040311666832,0.7810208629678502,0.25255979858445055,-0.06840703528575935
